time,performance
99.5362,0.915039
99.5362,0.915039
99.5362,0.915039
99.5362,0.915039
99.5362,0.915039
99.5363,0.915039
99.5363,0.915039
99.5363,0.915039
99.5363,0.850272
99.5363,0.391068
99.5363,0.391068
99.5364,0.391068
99.5364,0.391068
99.5364,0.391068
99.5365,0.391068
99.5365,0.391068
99.5365,0.391068
99.5366,0.391068
99.5366,0.391068
99.5366,0.391068
99.5366,0.391068
99.5367,0.391068
99.5367,0.391068
99.5367,0.391068
99.5368,0.391068
99.5368,0.391068
99.5368,0.391068
99.5369,0.391068
99.5369,0.391068
99.5369,0.391068
99.5369,0.391068
99.537,0.391068
99.537,0.391068
99.537,0.391068
99.537,0.391068
99.537,0.364025
99.5371,0.364025
99.5371,0.657083
99.5371,0.657083
99.5371,0.657083
99.5372,0.657083
99.5372,0.657083
99.5372,0.657083
99.5372,0.657083
99.5373,0.657083
99.5373,0.657083
99.5373,0.657083
99.5374,0.657083
99.5374,0.657083
99.5374,0.657083
99.5375,0.657083
99.5375,0.652962
99.5375,0.652962
99.5375,0.652962
99.5375,0.652962
99.5376,0.652962
99.5376,0.652962
99.5376,0.784757
99.5376,0.784757
99.5376,0.784757
99.5377,0.784757
99.5377,0.784757
99.5377,2.28537
99.5377,2.28537
99.5378,2.28537
99.5378,2.28537
99.5378,2.28537
99.5378,2.28537
99.5379,2.28537
99.5379,2.28537
99.5379,2.28537
99.538,2.28537
99.538,2.28537
99.538,2.28537
99.5381,2.28537
99.5381,2.28537
99.5381,2.28537
99.5381,2.28537
99.5382,2.28537
99.5382,2.28537
99.5382,2.28537
99.5382,2.28537
99.5383,2.28537
99.5383,2.28537
99.5383,2.28537
99.5384,2.28537
99.5384,2.28537
99.5384,2.28537
99.5384,2.28537
99.5385,2.28537
99.5385,2.28537
99.5385,2.28537
99.5386,2.28537
99.5386,2.28537
99.5386,2.28537
99.5387,2.28537
99.5387,2.28537
99.5387,2.28537
99.5387,2.28537
99.5388,2.28537
99.5388,2.28537
99.5388,2.28537
99.5389,2.28537
99.5389,2.28537
99.5389,2.28537
99.539,2.28537
99.539,2.28537
99.539,2.28537
99.539,2.28537
99.5391,2.28537
99.5391,2.28537
99.5391,2.28537
99.5391,2.28537
99.5391,2.28537
99.5392,2.28537
99.5392,2.28537
99.5392,2.28537
99.5393,2.28537
99.5393,2.28537
99.5393,2.28537
99.5393,2.28537
99.5394,2.28537
99.5394,2.28537
99.5394,2.28537
99.5395,2.28537
99.5395,2.28537
99.5395,1.97679
99.5395,1.97679
99.5396,1.97679
99.5396,1.97679
99.5396,1.97679
99.5396,1.97679
99.5397,1.97679
99.5397,1.97679
99.5397,1.97679
99.5398,1.97679
99.5398,1.97679
99.5398,1.97679
99.5399,1.97679
99.5399,1.97679
99.5399,1.97679
99.5399,1.97679
99.54,1.97679
99.54,1.97679
99.54,1.97679
99.5401,1.97679
99.5401,1.97679
99.5401,1.97679
99.5401,1.97679
99.5402,1.97679
99.5402,1.97679
99.5402,1.97679
99.5402,1.97679
99.5402,1.97679
99.5403,1.97679
99.5403,1.97679
99.5403,1.97679
99.5404,1.97679
99.5404,1.97679
99.5404,1.97679
99.5404,1.97679
99.5405,1.97679
99.5405,1.97679
99.5405,1.97679
99.5405,1.97679
99.5406,1.97679
99.5406,1.97679
99.5406,1.97679
99.5407,1.97679
99.5407,1.97679
99.5407,1.97679
99.5407,1.97679
99.5408,1.97679
99.5408,1.97679
99.5408,1.97679
99.5408,1.97679
99.5409,1.97679
99.5409,1.97679
99.5409,1.97679
99.541,1.97679
99.541,1.97679
99.541,1.97679
99.541,1.97679
99.5411,1.97679
99.5411,1.97679
99.5411,1.97679
99.5411,1.97679
99.5412,1.97679
99.5412,1.97679
99.5412,1.97679
99.5412,1.97679
99.5413,1.97679
99.5413,1.97679
99.5413,1.97679
99.5414,1.97679
99.5414,1.97679
99.5414,2.04585
99.5414,2.04585
99.5414,2.04585
99.5414,2.04585
99.5414,2.04585
99.5415,2.04585
99.5415,2.04585
99.5415,2.04585
99.5416,2.04585
99.5416,2.04585
99.5416,2.04585
99.5417,2.04585
99.5417,2.04585
99.5417,2.04585
99.5417,2.04585
99.5417,2.04585
99.5418,2.04585
99.5418,2.04585
99.5418,2.04585
99.5418,1.28005
99.5418,1.28005
99.5419,1.28005
99.5419,1.28005
99.5419,1.28005
99.542,1.28005
99.542,1.28005
99.542,1.28005
99.542,1.28005
99.542,1.28005
99.5421,1.28005
99.5421,1.28005
99.5421,1.28005
99.5421,1.28005
99.5422,1.28005
99.5422,1.28005
99.5422,1.28005
99.5423,1.28005
99.5423,1.28005
99.5423,1.28005
99.5423,1.28005
99.5424,1.28005
99.5424,1.28005
99.5424,1.28005
99.5425,1.28005
99.5425,1.28005
99.5425,1.28005
99.5426,1.28005
99.5426,1.28005
99.5426,1.28005
99.5426,1.28005
99.5426,1.28005
99.5427,1.28005
99.5427,1.28005
99.5427,1.28005
99.5427,1.28005
99.5428,1.28005
99.5428,1.28005
99.5428,1.32345
99.5428,1.32345
99.5429,1.32345
99.5429,1.32345
99.5429,1.32345
99.5429,1.32345
99.543,0.498404
99.543,0.498404
99.543,0.498404
99.543,0.498404
99.5431,0.498404
99.5431,0.498404
99.5431,0.498404
99.5432,0.498404
99.5432,0.498404
99.5432,0.498404
99.5432,0.498404
99.5433,0.498404
99.5433,0.498404
99.5433,0.470618
99.5433,0.470618
99.5434,0.470618
99.5434,0.470618
99.5434,0.470618
99.5434,0.465706
99.5435,0.465706
99.5435,0.465706
99.5435,0.465706
99.5435,0.465706
99.5436,0.465706
99.5436,0.465706
